case_id;wealth_index;region_combined;province;household_member;woman_member;children_under_5;house_ownership;owns_another_house;rooms_number;bedroom_number;drinking_water_source;non_drinking_water_source;toilet_location;toilet_type;heating;floor_material;refrigerator;deep_freezer;gas_electiric;microwave;dishwasher;garbage_grinder;washing_machine;washer_dryer;iron;vacuum_cleaner;lcd_plasma_tv;home_theather;television;satallite_antenna;cable_tv;dvd_vcd_player;mobile_phone;non_mobile_phone;laptop;computer;internet;air_conditioner;car;taxi_minibus;tractor;motorcycle
      330702;Poorer;East - Central East Anatolia - Rural;Malatya;2;1;0;Owned by a HH member;No;2;1;Piped into dwelling;Piped into dwelling;Inside;Closed pit;Stove-wood/coal;Earth, sand;Yes;No;Yes;No;No;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;Yes;Yes;No;No;Yes;No;No;Yes;No;No;Yes
      330703;Poorest;East - Central East Anatolia - Rural;Malatya;1;0;0;Lodging;No;4;1;Piped into dwelling;Piped into dwelling;Inside;Closed pit;Stove-wood/coal;Cement;Yes;No;Yes;No;No;No;No;No;Yes;Yes;No;No;Yes;Yes;No;No;Yes;Yes;No;No;No;No;Yes;No;No;No
      330704;Poorer;East - Central East Anatolia - Rural;Malatya;3;0;0;Owned by a HH member;Yes;4;2;Piped into dwelling;Piped into dwelling;Inside;Closed pit;Stove-wood/coal;Wood planks;Yes;No;Yes;No;Yes;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;No;Yes;Yes;No;No;No;No;No;No;Yes;No
      330705;Poorest;East - Central East Anatolia - Rural;Malatya;2;0;0;Owned by a HH member;No;5;1;Piped into dwelling;Piped into dwelling;Inside;Closed pit;Stove-wood/coal;Earth, sand;Yes;No;No;No;No;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;No;Yes;No;No;No;No;No;No;No;No;No
      330706;Poorest;East - Central East Anatolia - Rural;Malatya;2;0;0;No rent paid;No;3;1;Piped into dwelling;Piped into dwelling;Inside;Closed pit;Stove-wood/coal;Earth, sand;Yes;No;No;No;No;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;No;Yes;No;No;No;No;No;No;No;Yes;No
      330707;Poorest;East - Central East Anatolia - Rural;Malatya;4;1;0;Owned by a HH member;No;3;2;Piped into dwelling;Piped into dwelling;Outside;Open pit;Stove-wood/coal;Earth, sand;Yes;No;Yes;No;No;No;Yes;No;No;Yes;No;No;Yes;Yes;No;No;Yes;No;No;No;No;No;No;No;No;No
      330709;Poorest;East - Central East Anatolia - Rural;Malatya;4;1;0;Owned by a HH member;No;2;2;Piped into dwelling;Piped into dwelling;Outside;Open pit;Stove-wood/coal;Earth, sand;Yes;No;No;No;No;No;Yes;No;No;Yes;No;No;Yes;Yes;No;No;Yes;No;No;No;No;No;No;No;No;No
      330710;Poorest;East - Central East Anatolia - Rural;Malatya;7;2;2;Owned by a HH member;No;3;3;Piped into dwelling;Piped into dwelling;Inside;Closed pit;Stove-wood/coal;Cement;Yes;No;Yes;No;No;No;Yes;No;No;Yes;No;No;Yes;Yes;No;No;Yes;No;No;No;No;No;No;No;No;No
      330711;Poorest;East - Central East Anatolia - Rural;Malatya;1;0;0;Owned by a HH member;No;3;1;Piped into dwelling;Piped into dwelling;Inside;Open pit;Stove-wood/coal;Earth, sand;Yes;No;Yes;No;No;No;Yes;No;Yes;Yes;No;No;No;No;No;No;Yes;No;No;No;No;No;No;No;No;No
      330712;Poorer;East - Central East Anatolia - Rural;Malatya;3;1;0;Owned by a HH member;No;4;2;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Cement;Yes;No;Yes;No;No;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;No;Yes;Yes;No;No;No;No;No;No;No;No
      330713;Poorest;East - Central East Anatolia - Rural;Malatya;3;1;0;No rent paid;No;3;2;Protected spring;Protected spring;Inside;Closed pit;Stove-wood/coal;Cement;Yes;No;Yes;No;No;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;No;Yes;No;Yes;Yes;No;No;No;No;No;No
      330715;Poorest;East - Central East Anatolia - Rural;Malatya;3;1;0;Owned by a HH member;No;4;1;Piped into dwelling;Piped into dwelling;Inside;Open pit;Stove-wood/coal;Cement;Yes;No;Yes;No;No;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;No;Yes;No;No;Yes;No;No;No;Yes;No;No
      330716;Poorest;East - Central East Anatolia - Rural;Malatya;3;0;0;Owned by a HH member;No;4;3;Protected spring;Protected spring;Inside;Closed pit;Stove-wood/coal;Earth, sand;Yes;No;Yes;No;No;No;Yes;No;Yes;Yes;Yes;No;Yes;Yes;No;No;Yes;Yes;No;No;No;No;No;No;No;No
      330717;Poorest;East - Central East Anatolia - Rural;Malatya;6;1;0;Owned by a HH member;Yes;4;2;Piped into dwelling;Piped into dwelling;Outside;Closed pit;Stove-wood/coal;Earth, sand;Yes;No;Yes;No;No;No;Yes;No;No;No;No;No;Yes;Yes;No;No;Yes;No;No;No;No;No;No;No;No;No
      330801;Poorest;East - Central East Anatolia - Rural;Malatya;2;0;0;Owned by a HH member;No;2;1;Piped into dwelling;Piped into dwelling;Outside;Closed pit;Stove-wood/coal;Earth, sand;Yes;No;No;No;No;No;No;No;No;No;No;No;Yes;Yes;No;No;No;No;No;No;No;No;No;No;No;No
      330802;Poorest;East - Central East Anatolia - Rural;Malatya;6;2;1;No rent paid;No;3;2;Protected well;Protected spring;Inside;Closed pit;Stove-wood/coal;Earth, sand;Yes;No;Yes;No;No;No;Yes;No;No;No;No;No;Yes;Yes;No;No;Yes;No;No;No;No;No;No;No;No;No
      330803;Poorest;East - Central East Anatolia - Rural;Malatya;4;1;0;Owned by a HH member;No;3;2;Piped into dwelling;Piped into dwelling;Inside;Closed pit;Stove-wood/coal;Cement;Yes;No;No;No;No;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;Yes;Yes;No;No;No;No;No;Yes;No;No;No
      330804;Poorest;East - Central East Anatolia - Rural;Malatya;2;0;0;No rent paid;No;3;2;Piped into dwelling;Piped into dwelling;Outside;Closed pit;Stove-wood/coal;Earth, sand;Yes;No;No;No;No;No;Yes;No;No;No;No;No;Yes;Yes;No;No;Yes;No;No;No;No;No;No;No;No;No
      330805;Poorest;East - Central East Anatolia - Rural;Malatya;5;1;1;Owned by a HH member;No;4;2;Piped into dwelling;Piped into dwelling;Inside;Closed pit;Stove-wood/coal;Earth, sand;Yes;No;Yes;No;No;No;Yes;No;Yes;Yes;No;No;Yes;No;No;No;Yes;No;No;No;No;No;No;No;No;No
      330806;Poorest;East - Central East Anatolia - Rural;Malatya;4;1;1;Owned by a HH member;No;5;2;Piped into dwelling;Piped into dwelling;Inside;Closed pit;Stove-wood/coal;Earth, sand;Yes;No;No;No;No;No;Yes;No;Yes;No;No;No;Yes;No;No;No;Yes;No;No;No;No;No;No;No;No;No
      330807;Poorest;East - Central East Anatolia - Rural;Malatya;5;1;1;Owned by a HH member;No;3;2;Piped into dwelling;Piped into dwelling;Outside;Open pit;Stove-wood/coal;Earth, sand;Yes;No;No;No;No;No;Yes;No;No;No;No;No;Yes;Yes;No;No;Yes;No;No;No;No;No;No;No;No;No
      330808;Poorest;East - Central East Anatolia - Rural;Malatya;5;1;1;Owned by a HH member;No;4;2;Piped into dwelling;Piped into dwelling;Outside;Closed pit;Stove-wood/coal;Earth, sand;Yes;No;Yes;No;No;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;Yes;Yes;No;No;No;No;No;No;No;No;No
      330809;Poorest;East - Central East Anatolia - Rural;Malatya;9;3;1;Owned by a HH member;No;5;5;Piped into dwelling;Piped into dwelling;Inside;Closed pit;Stove-wood/coal;Cement;Yes;No;Yes;No;No;No;No;No;Yes;Yes;No;No;Yes;Yes;No;No;Yes;No;No;No;No;No;Yes;No;Yes;Yes
      330810;Poorest;East - Central East Anatolia - Rural;Malatya;4;1;1;Owned by a HH member;No;3;3;Piped into dwelling;Piped into dwelling;Outside;Closed pit;Stove-wood/coal;Cement;Yes;No;No;No;No;No;Yes;No;Yes;No;No;No;Yes;Yes;No;No;Yes;No;No;No;No;No;Yes;No;No;No
      330811;Poorest;East - Central East Anatolia - Rural;Malatya;4;1;1;Owned by a HH member;No;3;1;Piped into dwelling;Piped into dwelling;Inside;Closed pit;Stove-wood/coal;Cement;Yes;No;No;No;No;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;No;Yes;No;No;No;No;No;No;Yes;No;No
      330812;Poorest;East - Central East Anatolia - Rural;Malatya;1;0;0;No rent paid;No;4;1;Piped into dwelling;Piped into dwelling;Inside;Closed pit;Stove-wood/coal;Mozaic;Yes;No;No;No;No;No;No;No;Yes;No;No;No;No;No;No;No;Yes;No;No;No;No;No;No;No;No;No
      330813;Poorest;East - Central East Anatolia - Rural;Malatya;2;1;0;Owned by a HH member;No;3;1;Piped into dwelling;Piped into dwelling;Outside;Closed pit;Stove-wood/coal;Tile;Yes;No;No;No;No;No;Yes;No;No;No;No;No;Yes;No;No;No;Yes;No;No;No;No;No;No;No;No;No
      330814;Poorest;East - Central East Anatolia - Rural;Malatya;5;0;0;Owned by a HH member;No;4;2;Piped into dwelling;Piped into dwelling;Inside;Closed pit;Stove-wood/coal;Cement;Yes;No;No;No;Yes;No;Yes;No;No;Yes;No;No;Yes;Yes;No;No;No;No;No;No;No;No;No;No;No;No
      330815;Poorest;East - Central East Anatolia - Rural;Malatya;5;2;1;Owned by a HH member;No;4;3;Piped into dwelling;Piped into dwelling;Inside;Closed pit;Stove-wood/coal;Cement;Yes;No;No;No;Yes;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;Yes;Yes;No;No;No;No;No;Yes;No;Yes;No
      330816;Poorest;East - Central East Anatolia - Rural;Malatya;2;1;0;Owned by a HH member;No;3;1;Piped into dwelling;Piped into dwelling;Inside;Closed pit;Stove-wood/coal;Cement;Yes;No;No;No;No;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;No;Yes;No;No;No;No;No;Yes;No;No;No
      330817;Poorest;East - Central East Anatolia - Rural;Malatya;4;2;0;Owned by a HH member;No;4;2;Unprotected spring;Unprotected spring;Outside;Closed pit;Stove-wood/coal;Cement;Yes;No;Yes;No;No;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;No;Yes;No;No;No;No;No;No;No;No;Yes
      330818;Poorest;East - Central East Anatolia - Rural;Malatya;4;0;0;Owned by a HH member;No;5;3;Piped into dwelling;Piped into dwelling;Inside;Closed pit;Stove-wood/coal;Cement;Yes;No;No;No;No;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;No;Yes;No;No;No;No;No;No;No;Yes;No
      330902;Poorest;East - Central East Anatolia - Rural;Malatya;3;1;0;Owned by a HH member;Yes;2;1;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Earth, sand;Yes;No;No;No;No;No;No;No;Yes;Yes;No;No;No;No;No;No;Yes;No;No;No;No;No;Yes;No;No;No
      330903;Poorest;East - Central East Anatolia - Rural;Malatya;2;1;0;Owned by a HH member;Yes;3;2;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Earth, sand;Yes;No;No;No;No;No;Yes;No;No;No;No;No;Yes;Yes;No;No;Yes;No;No;No;No;No;Yes;No;No;No
      330904;Poorest;East - Central East Anatolia - Rural;Malatya;1;0;0;Owned by a HH member;Yes;3;1;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Cement;Yes;No;No;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;Yes;No;No;No;No;No;No;No;No
      330905;Poorest;East - Central East Anatolia - Rural;Malatya;2;0;0;Owned by a HH member;No;2;2;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Earth, sand;Yes;No;No;No;No;No;Yes;No;Yes;No;No;No;Yes;No;No;No;No;Yes;No;No;No;No;No;No;No;No
      330906;Poorer;East - Central East Anatolia - Rural;Malatya;4;1;0;Owned by a HH member;No;3;2;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Laminate;Yes;No;Yes;No;No;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;No;Yes;Yes;No;Yes;No;No;No;No;No;No
      330907;Poorer;East - Central East Anatolia - Rural;Malatya;3;0;0;Owned by a HH member;No;3;2;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Wood planks;Yes;No;Yes;No;Yes;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;No;Yes;No;No;No;No;No;No;No;No;No
      330908;Poorest;East - Central East Anatolia - Rural;Malatya;2;0;0;Owned by a HH member;No;3;1;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Cement;Yes;No;No;No;No;No;Yes;No;No;Yes;No;No;Yes;Yes;No;No;Yes;No;No;No;No;No;No;No;No;No
      330910;Poorest;East - Central East Anatolia - Rural;Malatya;3;1;0;Owned by a HH member;No;5;2;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Mozaic;Yes;No;No;No;No;No;Yes;No;No;Yes;No;No;Yes;No;No;No;No;Yes;No;No;No;No;No;No;No;No
      330911;Poorer;East - Central East Anatolia - Rural;Malatya;3;1;1;Rented;No;2;2;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Stove-dried cow dung;Cement;Yes;No;Yes;No;No;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;No;Yes;No;No;No;No;No;No;No;No;No
      330912;Poorest;East - Central East Anatolia - Rural;Malatya;6;1;1;Owned by a HH member;No;3;2;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Earth, sand;Yes;No;No;No;No;No;Yes;No;No;No;No;No;Yes;Yes;No;No;Yes;No;No;No;No;No;No;No;No;No
      330913;Poorest;East - Central East Anatolia - Rural;Malatya;3;0;0;Owned by a HH member;Yes;4;1;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Cement;Yes;No;No;No;No;No;Yes;No;No;Yes;No;No;Yes;Yes;No;No;Yes;No;No;No;No;No;Yes;No;No;No
      330914;Poorest;East - Central East Anatolia - Rural;Malatya;2;0;0;Owned by a HH member;No;3;1;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Cement;Yes;No;Yes;No;No;No;Yes;No;Yes;No;No;No;Yes;Yes;No;No;Yes;No;No;No;No;No;No;No;No;No
      330915;Poorer;East - Central East Anatolia - Rural;Malatya;5;1;2;Owned by a HH member;No;2;2;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Laminate;Yes;No;Yes;No;Yes;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;No;Yes;No;No;No;No;No;No;No;No;No
      330917;Poorest;East - Central East Anatolia - Rural;Malatya;2;1;0;Rented;No;3;1;Piped into dwelling;Piped into dwelling;Outside;Open pit;Stove-wood/coal;Cement;Yes;No;Yes;No;No;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;Yes;Yes;Yes;No;No;No;No;No;No;No;Yes
      331002;Middle;East - Central East Anatolia - Rural;Mus;4;1;2;No rent paid;No;4;2;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Parquet, polished wd;Yes;No;Yes;No;No;No;Yes;No;Yes;Yes;Yes;No;No;Yes;No;Yes;Yes;No;Yes;No;No;No;Yes;No;No;No
      331003;Poorest;East - Central East Anatolia - Rural;Mus;15;2;6;Owned by a HH member;No;3;3;Piped into dwelling;Piped into dwelling;Outside;Closed pit;Stove-wood/coal;Cement;Yes;No;No;No;No;No;Yes;No;No;Yes;No;No;Yes;Yes;No;No;Yes;No;No;No;No;No;Yes;No;No;No
      331004;Poorest;East - Central East Anatolia - Rural;Mus;8;2;1;Rented;No;3;3;Piped into dwelling;Piped into dwelling;Outside;Flush toilet;Stove-wood/coal;Cement;Yes;No;No;No;No;No;Yes;No;Yes;No;No;No;Yes;Yes;No;No;Yes;No;No;No;No;No;No;No;No;No
      331007;Poorer;East - Central East Anatolia - Rural;Mus;3;1;1;Owned by a HH member;No;4;1;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Cement;Yes;No;No;No;Yes;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;No;Yes;No;No;No;No;No;No;No;No;No
      331008;Middle;East - Central East Anatolia - Rural;Mus;8;1;0;Owned by a HH member;No;4;3;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Laminate;Yes;No;Yes;No;Yes;No;Yes;No;Yes;Yes;Yes;No;No;Yes;No;No;Yes;No;No;No;No;No;No;No;No;No
      331009;Poorest;East - Central East Anatolia - Rural;Mus;10;1;1;Owned by a HH member;No;3;2;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Cement;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No;No;Yes;No;No;No;No;No;No;No;No;No
      331010;Poorest;East - Central East Anatolia - Rural;Mus;7;1;2;Owned by a HH member;No;3;2;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Stove-dried cow dung;Cement;Yes;No;No;No;No;No;Yes;No;Yes;No;No;No;Yes;Yes;No;No;Yes;No;No;No;No;No;No;No;No;No
      331011;Poorer;East - Central East Anatolia - Rural;Mus;9;3;0;Owned by a HH member;No;3;3;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Parquet, polished wd;Yes;No;No;No;No;No;Yes;No;Yes;Yes;Yes;No;Yes;Yes;No;No;Yes;No;No;No;No;No;No;No;No;No
      331012;Poorest;East - Central East Anatolia - Rural;Mus;7;1;1;Owned by a HH member;No;3;3;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Cement;Yes;No;No;No;No;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;No;Yes;No;No;No;No;No;No;No;No;No
      331013;Poorer;East - Central East Anatolia - Rural;Mus;5;1;0;Rented;No;3;2;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Central heating-wood/coal;Vinly covering (marley);Yes;No;No;No;No;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;No;Yes;No;No;No;No;No;Yes;No;No;No
      331014;Poorest;East - Central East Anatolia - Rural;Mus;9;2;0;Owned by a HH member;Yes;3;3;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Cement;Yes;Yes;No;No;No;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;No;Yes;No;No;No;No;No;No;No;No;No
      331015;Poorest;East - Central East Anatolia - Rural;Mus;5;0;0;Owned by a HH member;No;4;3;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Cement;Yes;No;Yes;No;No;No;Yes;No;Yes;No;No;No;Yes;Yes;No;Yes;Yes;No;No;No;No;No;No;No;No;No
      331016;Middle;East - Central East Anatolia - Rural;Mus;2;0;0;No rent paid;Yes;4;1;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Cement;Yes;No;Yes;No;No;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;Yes;Yes;Yes;Yes;No;Yes;No;No;No;No;No
      331017;Poorer;East - Central East Anatolia - Rural;Mus;6;2;1;Rented;No;3;3;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Cement;Yes;Yes;Yes;No;No;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;No;Yes;No;No;No;No;No;No;No;No;No
      331018;Poorer;East - Central East Anatolia - Rural;Mus;6;1;0;No rent paid;No;4;3;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Cement;Yes;No;No;No;Yes;No;Yes;No;Yes;Yes;Yes;No;No;Yes;No;No;Yes;No;No;No;No;No;No;No;No;No
      331101;Poorest;East - Central East Anatolia - Rural;Mus;11;2;1;Rented;No;4;3;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Cement;Yes;Yes;No;No;No;No;Yes;No;Yes;Yes;No;No;Yes;No;No;No;Yes;No;No;No;No;No;No;No;No;No
      331102;Poorer;East - Central East Anatolia - Rural;Mus;8;2;1;Owned by a HH member;No;3;1;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Cement;Yes;Yes;Yes;No;Yes;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;No;Yes;No;No;No;No;No;No;No;No;No
      331103;Poorest;East - Central East Anatolia - Rural;Mus;8;2;1;No rent paid;No;4;4;Unprotected well;Unprotected well;Outside;Flush toilet;Stove-wood/coal;Cement;Yes;No;No;No;No;No;No;No;Yes;Yes;Yes;No;No;Yes;No;No;Yes;No;No;No;No;No;No;No;No;No
      331104;Middle;East - Central East Anatolia - Rural;Mus;8;1;1;Owned by a HH member;No;4;3;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Cement;Yes;No;Yes;No;No;No;Yes;No;Yes;Yes;Yes;No;Yes;Yes;No;Yes;Yes;No;Yes;Yes;No;No;Yes;No;No;No
      331105;Poorest;East - Central East Anatolia - Rural;Mus;9;1;1;Owned by a HH member;No;3;1;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Stove-dried cow dung;Cement;Yes;No;No;No;No;No;Yes;No;No;No;No;No;Yes;Yes;No;No;Yes;No;No;No;No;No;No;No;No;No
      331106;Poorer;East - Central East Anatolia - Rural;Mus;4;1;0;Owned by a HH member;No;4;2;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Cement;Yes;No;Yes;No;No;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;Yes;Yes;No;No;No;No;No;No;No;No;No
      331107;Poorest;East - Central East Anatolia - Rural;Mus;9;2;1;Owned by a HH member;No;4;3;Public tap/standpipe;Public tap/standpipe;Inside;Flush toilet;Stove-dried cow dung;Cement;Yes;Yes;No;No;No;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;Yes;Yes;No;No;No;No;No;No;No;No;No
      331109;Poorer;East - Central East Anatolia - Rural;Mus;7;1;0;Owned by a HH member;Yes;4;2;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Cement;Yes;No;Yes;No;No;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;Yes;Yes;Yes;No;Yes;No;No;No;No;No;No
      331110;Poorest;East - Central East Anatolia - Rural;Mus;10;1;0;Owned by a HH member;No;4;4;Public tap/standpipe;Public tap/standpipe;Outside;Flush toilet;Stove-dried cow dung;Cement;No;No;No;No;No;No;No;No;Yes;Yes;No;No;No;Yes;No;No;Yes;No;No;No;No;No;No;No;No;No
      331111;Poorest;East - Central East Anatolia - Rural;Mus;6;0;1;Owned by a HH member;No;4;2;Public tap/standpipe;Public tap/standpipe;Inside;Flush toilet;Stove-dried cow dung;Cement;Yes;No;No;No;No;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;No;Yes;No;No;No;No;No;No;No;No;No
      331112;Poorest;East - Central East Anatolia - Rural;Mus;1;0;0;Owned by a HH member;No;2;1;Public tap/standpipe;Public tap/standpipe;Inside;Flush toilet;Electric heater;Cement;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
      331113;Poorer;East - Central East Anatolia - Rural;Mus;3;1;0;Owned by a HH member;No;4;2;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Vinly covering (marley);Yes;No;Yes;No;No;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;No;Yes;Yes;No;No;No;No;No;No;No;No
      331114;Poorest;East - Central East Anatolia - Rural;Mus;10;5;0;Owned by a HH member;No;4;4;Public tap/standpipe;Public tap/standpipe;Outside;Flush toilet;Stove-dried cow dung;Cement;Yes;No;No;No;No;No;Yes;No;Yes;No;No;No;Yes;Yes;No;No;Yes;Yes;No;No;No;No;Yes;No;No;No
      331116;Poorest;East - Central East Anatolia - Rural;Mus;6;1;2;Owned by a HH member;No;4;1;Piped to yard/plot;Piped to yard/plot;Inside;Open pit;Stove-wood/coal;Wall-to-wall carpet;Yes;No;No;No;No;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;No;Yes;No;No;No;No;No;No;No;No;No
      331117;Poorer;East - Central East Anatolia - Rural;Mus;8;2;1;No rent paid;No;3;3;Protected well;Protected well;Inside;Flush toilet;Stove-wood/coal;Cement;Yes;No;Yes;No;No;No;Yes;No;Yes;Yes;Yes;No;Yes;Yes;No;No;Yes;No;No;Yes;Yes;No;No;No;No;No
      331118;Poorer;East - Central East Anatolia - Rural;Mus;5;1;2;Owned by a HH member;No;4;2;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Cement;Yes;Yes;Yes;No;No;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;No;Yes;Yes;No;No;No;No;Yes;No;No;No
      331201;Poorer;East - Central East Anatolia - Rural;Tunceli;2;0;0;Owned by a HH member;Yes;3;1;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Wall-to-wall carpet;Yes;No;Yes;No;No;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;No;Yes;Yes;No;No;No;No;No;No;No;No
      331202;Poorest;East - Central East Anatolia - Rural;Tunceli;2;0;0;Owned by a HH member;No;2;1;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Stove-wood/coal;Earth, sand;Yes;No;No;No;No;No;Yes;No;No;No;No;No;Yes;Yes;No;No;Yes;Yes;No;No;No;No;No;No;No;No
      331207;Poorest;East - Central East Anatolia - Rural;Tunceli;2;0;0;Owned by a HH member;Yes;2;2;Protected spring;Protected spring;Inside;Flush toilet;Stove-wood/coal;Earth, sand;Yes;No;No;No;No;No;Yes;No;Yes;No;No;No;Yes;No;No;No;Yes;Yes;No;No;No;No;Yes;No;No;No
      331208;Poorer;East - Central East Anatolia - Rural;Tunceli;4;1;0;Owned by a HH member;Yes;4;3;Protected spring;Protected spring;Inside;Flush toilet;Stove-wood/coal;Other;Yes;No;Yes;No;Yes;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;No;Yes;Yes;No;No;No;No;No;No;No;No
      331210;Middle;East - Central East Anatolia - Rural;Tunceli;2;0;0;Owned by a HH member;No;4;1;Piped into dwelling;Piped into dwelling;Inside;Flush toilet;Other;Vinly covering (marley);Yes;No;Yes;Yes;No;No;Yes;No;Yes;Yes;No;No;Yes;Yes;No;No;Yes;Yes;No;No;No;No;No;No;No;No
      331216;Poorest;East - Central East Anatolia - Rural;Tunceli;5;0;0;Owned by a HH member;No;3;3;Piped into dwelling;Piped into dwelling;Inside;Closed pit;Stove-wood/coal;Wood planks;No;No;No;No;No;No;No;No;No;No;No;No;Yes;Yes;No;No;Yes;No;No;No;No;No;No;No;No;No
      331302;Poorest;East - Central East Anatolia - Rural;Van;2;0;0;Owned by a HH member;No;2;1;Other;Piped into dwelling;Outside;Open pit;Stove-dried cow dung;Earth, sand;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
      331303;Poorest;East - Central East Anatolia - Rural;Van;1;0;0;Owned by a HH member;No;2;1;Piped into dwelling;Piped into dwelling;Outside;Flush toilet;Stove-wood/coal;Earth, sand;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;Yes;Yes;No;No;No;No;No;No;No;No
